variableStep chrom=chr1
17280	146
17290	147
17300	146
17310	146
17320	138
17330	144
17340	143
17350	140
17360	143
17370	147
17380	154
17390	155
17400	159
17410	165
17420	165
17430	169
17440	173
17450	169
17460	171
17470	170
17480	170
17490	166
17500	159
17510	158
17520	150
17530	136
17540	128
17550	128
17560	124
17570	120
17580	119
17590	113
17600	120
17610	116
17620	118
17630	118
17640	112
17650	113
17660	115
17670	117
17680	117
17690	124
17700	124
17710	131
17720	134
17730	130
17740	135
17750	130
variableStep chrom=chr4
17760	127
17770	121
17780	119
17790	125
17800	127
17810	120
17820	118
17830	117
17840	115
17850	114
17860	116
17870	125
17880	133
17890	126
17900	132
17910	139
17920	152
17930	158
17940	152
17950	155
17960	162
17970	161
17980	160
17990	156
18000	157
18010	151
18020	142
18030	136
18040	142
18050	141
18060	148
18070	142
18080	153
18090	159
18100	157
18110	156
18120	159
18130	164
18140	178
18150	182
18160	189
18170	208
18180	221
18190	241
18200	246
18210	244
18220	252
18230	247
18240	253
18250	265
18260	269
18270	267
18280	265
18290	257
18300	252
18310	248
18320	237
18330	228
18340	219
18350	218
18360	215
18370	209
18380	203
18390	197
18400	190
18410	177
18420	178
18430	168
18440	166
18450	162
18460	162
18470	156
18480	153
18490	146
18500	147
18510	144
18520	144
18530	145
18540	137
18550	135
18560	136
18570	135
18580	138
18590	136
18600	142
18610	136
18620	141
18630	136
18640	143
18650	129
18660	124
18670	120
18680	115
18690	120
18700	120
18710	125
18720	121
18730	120
18740	117
18750	110
18760	110
18770	99
18780	93
18790	85
18800	86
18810	87
18820	87
18830	86
18840	82
18850	75
18860	74
18870	76
18880	78
18890	81
18900	80
18910	77
18920	81
18930	82
18940	86
18950	90
18960	91
18970	92
18980	91
18990	90
19000	88
19010	83
19020	87
19030	91
19040	91
19050	96
19060	104
19070	105
19080	108
19090	103
19100	102
19110	100
19120	100
19130	100
19140	105
19150	105
19160	113
19170	111
19180	109
19190	105
19200	105
19210	101
19220	105
19230	100
19240	105
19250	103
19260	100
19270	105
19280	107
19290	106
19300	109
19310	111
19320	117
variableStep chrom=chr4
19330	127
19340	131
19350	134
19360	134
19370	134
19380	135
19390	138
19400	149
19410	157
19420	161
19430	162
19440	174
19450	175
19460	168
19470	169
19480	165
19490	168
19500	171
19510	180
19520	181
19530	184
19540	183
19550	177
19560	177
19570	171
19580	167
19590	161
19600	160
19610	162
19620	171
19630	172
19640	180
19650	179
19660	178
19670	182
19680	175
19690	177
19700	189
19710	188
19720	191
19730	198
19740	210
19750	216
19760	216
19770	217
19780	209
19790	204
19800	204
19810	207
19820	211
19830	217
19840	221
19850	211
19860	212
19870	207
19880	212
19890	199
19900	189
19910	188
19920	181
19930	179
19940	174
19950	172
19960	167
19970	157
19980	162
19990	163
20000	157
20010	160
20020	162
20030	156
20040	156
variableStep chrom=chr4
20050	165
20060	169
20070	173
20080	181
20090	184
20100	184
20110	179
20120	177
20130	171
20140	170
20150	167
20160	159
20170	156
20180	154
20190	152
20200	144
20210	143
20220	140
20230	138
20240	126
20250	122
20260	120
20270	111
20280	116
20290	113
20300	114
20310	113
20320	110
20330	109
20340	112
20350	117
20360	120
20370	116
20380	118
20390	127
20400	131
20410	138
20420	139
20430	136
20440	139
20450	144
20460	150
20470	153
20480	154
20490	157
20500	160
20510	155
20520	160
20530	151
20540	148
20550	149
20560	145
20570	145
20580	139
20590	143
20600	140
20610	135
20620	134
20630	136
20640	126
20650	122
20660	124
20670	121
20680	128
20690	133
20700	139
20710	141
20720	143
20730	148
20740	150
20750	157
20760	166
20770	170
20780	160
20790	168
20800	173
20810	178
20820	176
20830	182
20840	176
20850	169
20860	178
20870	179
20880	177
20890	176
20900	173
20910	163
20920	161
20930	162
20940	165
20950	155
20960	143
20970	140
20980	129
20990	124
21000	116
21010	110
21020	106
21030	103
21040	97
21050	100
21060	100
21070	97
21080	95
21090	97
21100	98
21110	95
21120	94
21130	93
21140	95
21150	101
21160	97
21170	100
21180	102
21190	106
21200	100
21210	105
21220	105
21230	113
21240	108
21250	103
21260	113
21270	118
